,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
100,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
99,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
98,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
97,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
96,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
95,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
94,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
93,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
92,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
91,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
90,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
89,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
88,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
87,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
86,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
85,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
84,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
83,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
82,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
81,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
80,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
79,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
78,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
77,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
76,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
75,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
74,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
73,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
72,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
71,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
70,16,16,16,16,16,16,15,15,15,13,13,13,13,13,13,13,13,13,13,13
69,16,16,16,16,16,16,13.5,13.5,13.5,10,10,10,10,10,10,10,10,10,10,10
68,16,16,16,16,16,16,13.5,13.5,13.5,10,10,10,10,10,10,10,10,10,10,10
67,16,16,16,16,16,16,13.5,13.5,13.5,10,10,10,10,10,10,10,10,10,10,10
66,16,16,16,16,16,16,13.5,13.5,13.5,10,10,10,10,10,10,10,10,10,10,10
65,16,16,16,16,16,16,13.5,13.5,13.5,10,10,10,10,10,10,10,10,10,10,10
64,11,11,11,11,11,11,10,10,10,8,8,8,8,8,8,8,8,8,8,8
63,11,11,11,11,11,11,10,10,10,8,8,8,8,8,8,8,8,8,8,8
62,11,11,11,11,11,11,10,10,10,8,8,8,8,8,8,8,8,8,8,8
61,11,11,11,11,11,11,10,10,10,8,8,8,8,8,8,8,8,8,8,8
60,11,11,11,11,11,11,10,10,10,8,8,8,8,8,8,8,8,8,8,8
59,6,6,6,6,6,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2
58,6,6,6,6,6,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2
57,6,6,6,6,6,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2
56,6,6,6,6,6,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2
