,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
100,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
99,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
98,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
97,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
96,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
95,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
94,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
93,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
92,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
91,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
90,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
89,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
88,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
87,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
86,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
85,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
84,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
83,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
82,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
81,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
80,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
79,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
78,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
77,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
76,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
75,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
74,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
73,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
72,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
71,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
70,15,15,15,15,15,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12
69,15,15,15,15,15,15,11,11,11,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
68,15,15,15,15,15,15,11,11,11,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
67,15,15,15,15,15,15,11,11,11,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
66,15,15,15,15,15,15,11,11,11,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
65,15,15,15,15,15,15,11,11,11,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
64,10,10,10,10,10,10,8.5,8.5,8.5,7,7,7,7,7,7,7,7,7,7,7
63,10,10,10,10,10,10,8.5,8.5,8.5,7,7,7,7,7,7,7,7,7,7,7
62,10,10,10,10,10,10,8.5,8.5,8.5,7,7,7,7,7,7,7,7,7,7,7
61,10,10,10,10,10,10,8.5,8.5,8.5,7,7,7,7,7,7,7,7,7,7,7
60,10,10,10,10,10,10,8.5,8.5,8.5,7,7,7,7,7,7,7,7,7,7,7
59,4,4,4,4,4,4,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
58,4,4,4,4,4,4,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
57,4,4,4,4,4,4,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
56,4,4,4,4,4,4,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
55,4,4,4,4,4,4,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
54,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
53,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
52,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
51,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
50,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
49,1,1,1,1,1,1,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
48,1,1,1,1,1,1,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
47,1,1,1,1,1,1,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
46,1,1,1,1,1,1,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
45,1,1,1,1,1,1,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
43,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
40,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
37,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
36,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
33,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
28,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
26,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
23,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
22,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
20,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
17,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
16,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
14,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
