,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
100,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
99,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
98,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
97,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
96,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
95,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
94,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
93,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
92,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
91,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
90,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
89,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
88,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
87,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
86,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
85,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
84,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
83,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
82,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
81,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
80,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
79,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
78,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
77,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
76,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
75,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
74,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
73,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
72,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
71,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
70,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12
69,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,8,8,8,8,8
68,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,8,8,8,8,8
67,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,8,8,8,8,8
66,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,8,8,8,8,8
65,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,8,8,8,8,8
64,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
63,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
62,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
61,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
60,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
59,4.5,4.5,4.5,4.5,4.5,4.5,4.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
58,4.5,4.5,4.5,4.5,4.5,4.5,4.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
57,4.5,4.5,4.5,4.5,4.5,4.5,4.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
56,4.5,4.5,4.5,4.5,4.5,4.5,4.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
55,4.5,4.5,4.5,4.5,4.5,4.5,4.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
54,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
