,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
100,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
99,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
98,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
97,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
96,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
95,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
94,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
93,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
92,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
91,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
90,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
89,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
88,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
87,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
86,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
85,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
84,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
83,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
82,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
81,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
80,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
79,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
78,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
77,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
76,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
75,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
74,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
73,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
72,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
71,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
70,17,17,17,17,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14
69,17,17,17,17,17,17,12,12,12,10,10,10,10,10,10,10,10,10,10,10
68,17,17,17,17,17,17,12,12,12,10,10,10,10,10,10,10,10,10,10,10
67,17,17,17,17,17,17,12,12,12,10,10,10,10,10,10,10,10,10,10,10
66,17,17,17,17,17,17,12,12,12,10,10,10,10,10,10,10,10,10,10,10
65,17,17,17,17,17,17,12,12,12,10,10,10,10,10,10,10,10,10,10,10
64,10,10,10,10,10,10,8,8,8,6,6,6,6,6,6,6,6,6,6,6
63,10,10,10,10,10,10,8,8,8,6,6,6,6,6,6,6,6,6,6,6
62,10,10,10,10,10,10,8,8,8,6,6,6,6,6,6,6,6,6,6,6
61,10,10,10,10,10,10,8,8,8,6,6,6,6,6,6,6,6,6,6,6
60,10,10,10,10,10,10,8,8,8,6,6,6,6,6,6,6,6,6,6,6
59,5,5,5,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2
58,5,5,5,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2
57,5,5,5,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2
56,5,5,5,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2
55,5,5,5,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2
54,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
53,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
52,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
51,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
50,2,2,2,2,2,2,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
49,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
48,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
