,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
100,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
99,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
98,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
97,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
96,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
95,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
94,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
93,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
92,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
91,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
90,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
89,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
88,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
87,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
86,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
85,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
84,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
83,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
82,17,17,17,17,17,17,15.5,15.5,15.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
